Geneid	/mnt/efs/clusterfcs/data/tfm-esther/procesado-2/duplicates_rm/PP084_sorted_q10_rmDup.bam
CLNK	7
ENSG00000249334	1
LINC02498	1
MIR572	0
RNPS1P1	0
HS3ST1	8
RNA5SP156	1
ENSG00000287778	6
ENSG00000251152	0
ENSG00000249631	4
LINC02360	0
ENSG00000248262	1
LINC02270	1
RNU6-578P	0
ECM1P2	0
ENSG00000249780	0
ENSG00000250371	0
ENSG00000250098	1
HSP90AB2P	2
RAB28	4
ENSG00000286297	0
LINC01097	1
NKX3-2	1
LINC01096	3
BOD1L1	97
MIR5091	0
ENSG00000249148	0
RPL32P12	0
LINC01182	6
ENSG00000288951	1
ENSG00000250497	0
ENSG00000224569	0
LINC01085	3
ENSG00000251679	2
ENSG00000249988	1
ENSG00000287360	3
ENSG00000251412	6
ENSG00000248425	0
LINC00504	11
MTND2P31	0
CPEB2-DT	0
CPEB2	18
C1QTNF7-AS1	2
RN7SKP170	1
C1QTNF7	5
ENSG00000251379	1
CC2D2A	17
ENSG00000249930	1
ENSG00000273133	0
FBXL5	55
FAM200B	4
ENSG00000288606	0
BST1	6
ENSG00000214846	0
ENSG00000248188	1
CD38	8
HPRT1P1	1
FGFBP1	3
FGFBP2	6
PROM1	11
ENSG00000286280	2
TAPT1	17
ENSG00000249234	0
TAPT1-AS1	7
RPS21P4	0
ENSG00000248851	0
ENSG00000286888	0
ZEB2P1	1
ENSG00000248138	2
LDB2	15
ENSG00000287081	1
ENSG00000249998	0
MTND5P4	0
LINC02493	2
SNORA75B	0
RPS7P6	0
QDPR	7
CLRN2	1
NACAP5	1
ENSG00000283219	1
LAP3	34
MED28-DT	3
MED28	39
FAM184B	3
DCAF16	10
NCAPG	27
LCORL	17
KRT18P63	0
ENSG00000286046	2
ENSG00000251048	1
ENSG00000279918	0
LINC02438	0
RNA5SP157	0
ENSG00000279379	0
ENSG00000248515	4
ENSG00000249441	0
ENSG00000241612	1
ENSG00000250611	0
SLIT2	6
SLIT2-IT1	0
MIR218-1	0
PACRGL	7
KCNIP4	3
ENSG00000272995	0
ENSG00000250243	2
MIR7978	0
ENSG00000286318	3
ENSG00000250092	1
ENSG00000242768	1
ENSG00000248343	0
KCNIP4-IT1	8
ENSG00000250039	1
RNU6-420P	0
ADGRA3	17
ENSG00000244538	2
ENSG00000251516	0
GBA3	3
CDC42P6	5
ENSG00000248837	5
ENSG00000249547	2
RFPL4AP3	0
ENSG00000250137	1
ERVH-1	1
PPARGC1A	10
ENSG00000249453	0
ENSG00000289201	3
DHX15	26
MIR573	3
RN7SL16P	0
ATP5MGP3	0
LINC02473	2
ENSG00000251638	0
HNRNPA1P65	0
SOD3	2
CCDC149	9
LGI2	4
SEPSECS	10
SEPSECS-AS1	5
PI4K2B	12
ENSG00000271172	0
ZCCHC4	7
ANAPC4	6
ENSG00000249320	1
ENSG00000248608	0
ENSG00000248545	0
RNU7-126P	0
ENSG00000228154	1
SLC34A2	10
RPS29P11	0
SLIRPP2	2
MTND4P9	3
MTND4LP22	0
MTND3P5	0
MTCO3P44	1
SEL1L3	23
ENSG00000250541	0
SMIM20	13
ENSG00000251009	0
LINC02357	0
ENSG00000248452	0
RBPJ	34
CCKAR	4
TBC1D19	2
ENSG00000200999	0
STIM2	17
STIM2-AS1	1
PIMREGP4	0
ENSG00000251080	0
ENSG00000205830	2
LINC02261	2
ENSG00000251325	0
IGBP1P5	1
ENSG00000287389	1
ENSG00000251410	1
ENSG00000286321	1
ENSG00000250038	2
ENSG00000250064	0
ENSG00000286141	4
RN7SL101P	0
MIR4275	0
MESTP3	1
LINC02364	3
ENSG00000276507	0
ENSG00000249228	0
ENSG00000248176	2
LINC02472	0
ENSG00000251373	0
ENSG00000251113	1
EEF1A1P21	1
ENSG00000249564	1
RPS3AP17	0
ENSG00000248281	1
ENSG00000288940	1
ENSG00000286596	2
PCDH7	10
ENSG00000249678	0
MTCYBP43	0
LINC02497	2
ENSG00000251434	1
LINC02501	1
LINC02506	2
ENSG00000286212	5
LINC02353	0
ENSG00000286784	0
MAPRE1P2	0
ENSG00000287968	2
ENSG00000249452	0
ENSG00000249766	0
ENSG00000248417	0
ENSG00000288321	0
ENSG00000250954	1
ENSG00000250723	2
ENSG00000239983	0
LINC02484	5
ENSG00000287320	1
ENSG00000250597	0
ENSG00000275250	0
ENSG00000238694	0
SEC63P2	3
RNU6-573P	0
ARAP2	37
ENSG00000248466	0
ENSG00000247193	3
DTHD1	8
ENSG00000251438	6
MIR1255B1	1
LINC02505	1
ENSG00000251588	1
ENSG00000287416	4
LINC02616	3
ENSG00000247810	5
MIR4801	0
NWD2	1
C4orf19	6
ENSG00000288073	0
ENSG00000248936	3
RELL1	19
ENSG00000239532	0
PGM2	7
ENSG00000279386	1
ENSG00000249863	1
TBC1D1	60
PTTG2	1
PSME2P4	0
MRPS33P2	0
ENSG00000287659	0
ENSG00000251642	0
LINC02513	0
ENSG00000280015	1
LINC01258	3
LINC01259	2
LINC02278	0
KLF3-AS1	8
ENSG00000271958	0
KLF3	128
RNA5SP158	0
TLR10	0
TLR1	6
TLR6	10
FAM114A1	16
MIR574	2
TMEM156	3
KLHL5	99
ENSG00000249207	1
ENSG00000249685	1
WDR19	9
RFC1	46
RNU6-32P	0
RNU6-887P	0
KLB	5
MIR5591	0
RPL9	91
LIAS	8
ENSG00000224097	0
UGDH	8
UGDH-AS1	4
ENSG00000287262	0
SMIM14	12
ENSG00000286349	1
RNU7-11P	0
SMIM14-DT	3
UBE2K	147
ENSG00000249019	0
RN7SL558P	0
ZBTB12BP	1
PDS5A	83
ELOCP33	0
RNA5SP159	0
ENSG00000250568	0
PABPC1P1	2
KRT18P25	1
ENSG00000205794	0
N4BP2	15
RNU6-1112P	0
ENSG00000201863	0
ENSG00000248977	2
ENSG00000260296	2
ENSG00000286089	0
RHOH	17
ENSG00000250338	0
LINC02265	1
CHRNA9	5
RNU7-74P	0
RBM47	19
ENSG00000250893	0
ENSG00000242197	1
MIR4802	1
ENSG00000287182	1
NSUN7	2
ARL4AP2	0
APBB2	14
ENSG00000250906	0
RNA5SP160	0
RNU6-836P	0
RNU6-1195P	0
UCHL1-DT	1
UCHL1	5
LIMCH1	33
RPL12P20	0
ENSG00000287762	2
ENSG00000249216	0
OR5M14P	2
PHOX2B	1
PHOX2B-AS1	0
ENSG00000249122	1
RNU1-49P	0
HMGB1P28	1
LINC00682	0
ENSG00000249771	0
ENSG00000249887	0
TMEM33	16
DCAF4L1	0
ENSG00000272862	0
SLC30A9	40
ATP1B1P1	0
BEND4	6
ENSG00000285454	1
ENSG00000250781	1
ENSG00000289643	1
SHISA3	1
ATP8A1	61
RPS7P7	0
CCNL2P1	3
ATP8A1-DT	0
ENSG00000251517	0
RN7SKP82	0
GRXCR1	0
ENSG00000248939	0
ENSG00000250657	0
ENSG00000277096	0
ENSG00000213851	0
LINC02383	0
ENSG00000251501	1
RN7SL691P	1
ENSG00000286891	3
RN7SL193P	0
NDUFB4P12	0
ENSG00000250863	1
LINC02475	1
KCTD8	2
ENSG00000251159	0
YIPF7	2
GUF1	8
GNPDA2	3
ENSG00000273369	0
ENSG00000272936	0
ENSG00000249729	1
PRDX4P1	0
ENSG00000275959	2
ENSG00000248744	3
THAP12P9	1
ENSG00000224560	0
RNU6-931P	0
RN7SKP199	0
GABRG1	7
ENSG00000260878	0
GABRA2	7
ENSG00000249330	2
RNU6-412P	0
RAC1P2	7
COX7B2	0
GABRA4	11
GABRB1	3
ENSG00000260918	1
COMMD8	11
ENSG00000282904	0
ENSG00000286294	5
ATP10D	7
ENSG00000242431	1
ENSG00000248254	0
CORIN	5
MIR8053	0
ENSG00000242262	0
ENSG00000282917	1
ENSG00000259959	6
NFXL1	4
NIPAL1	7
CNGA1	1
TXK	5
RNU6-838P	0
TEC	46
SLAIN2	159
SLC10A4	3
ZAR1	3
FRYL	68
RNU5E-3P	0
OCIAD1	23
OCIAD1-AS1	2
OCIAD2	7
RNU6-158P	0
ENSG00000251334	0
CWH43	7
TPI1P4	1
ENSG00000249828	0
ENSG00000249079	0
ENSG00000280043	0
SNX18P23	1
ENSG00000237961	2
MTCO3P39	1
MTND3P22	0
ENSG00000248583	0
ANKRD20A17P	1
ENSG00000250769	0
ENSG00000248532	0
ENSG00000269848	1
ENSG00000268967	0
MTCO3P42	0
ENSG00000232471	0
ENSG00000251630	0
SNX18P24	0
ENSG00000250753	0
SNX18P25	1
DCUN1D4	36
DUTP7	0
ENSG00000272576	1
ENSG00000243929	0
LRRC66	1
SGCB	6
LINC02480	2
SPATA18	6
ENSG00000287999	0
ENSG00000251286	0
RNU6-1252P	1
USP46	13
USP46-DT	4
ENSG00000260120	2
DANCR	6
LINC01618	2
MIR4449	0
ENSG00000286161	0
SNORA26	0
ENSG00000248375	0
ERVMER34-1	0
ENSG00000212490	0
RASL11B	1
SCFD2	28
ENSG00000248115	4
RNU6-310P	0
FIP1L1	58
ENSG00000282278	0
LNX1	11
LNX1-AS1	1
ENSG00000173966	0
LNX1-AS2	1
ENSG00000249341	1
ENSG00000249706	2
ENSG00000250815	0
RPL21P44	0
ENSG00000272650	0
CHIC2	5
ENSG00000269506	0
ENSG00000287534	1
ENSG00000251105	0
MORF4L2P1	1
GSX2	2
RPL22P13	0
PDGFRA	6
LINC02283	0
ENSG00000248518	2
ENSG00000251264	0
LINC02260	0
KIT	16
ENSG00000249727	1
LINC02358	3
ENSG00000248317	3
RPL38P3	0
RNU6-410P	0
ENSG00000250646	0
RN7SL424P	0
KDR	8
ENSG00000287060	2
RN7SL822P	0
ENSG00000250812	2
RNU6-746P	0
LRRC34P2	0
SRD5A3	0
ENSG00000288695	0
FCF1P8	0
SRD5A3-AS1	2
LINC02928	1
TMEM165	73
CLOCK	23
RN7SKP30	1
ENSG00000272969	0
PDCL2	0
NMU	7
RNU6-276P	0
EXOC1L	0
EXOC1	12
RNU6-652P	0
ENSG00000286599	0
ENSG00000287382	1
CEP135	36
CRACD	30
RNA5SP161	10
RNU6-197P	0
ENSG00000286093	1
MRPL22P1	0
AASDH	7
RPL7AP31	1
ENSG00000269921	0
PPAT	4
ENSG00000270147	0
ENSG00000283156	5
PAICS	17
ENSG00000289393	0
SRP72	63
ARL9	3
THEGL	7
GLDCP1	1
HOPX	11
ENSG00000280285	4
ENSG00000288944	0
RPL17P20	0
ENSG00000227040	1
RN7SL492P	0
RN7SL357P	0
SPINK2	0
REST	58
ENSG00000269949	0
NOA1	15
POLR2B	17
RNU6-998P	1
IGFBP7	4
UBE2CP3	0
IGFBP7-AS1	4
ENSG00000287369	3
ENSG00000250192	1
RPS26P24	0
LINC02380	6
ENSG00000251459	3
ENSG00000251049	0
ENSG00000250333	1
ENSG00000249831	2
ENSG00000285998	0
SRIP1	0
ENSG00000249105	1
LINC02494	0
ENSG00000250078	0
ENSG00000251339	4
LINC02619	0
LINC02429	3
ENSG00000250375	0
ENSG00000286097	0
ENSG00000249111	0
ENSG00000249392	0
ENSG00000249892	3
RNU6-1325P	0
ENSG00000287174	0
ENSG00000283043	0
LINC02496	2
ENSG00000248237	0
MIR548AG1	0
LINC02271	1
ADGRL3	13
RPL17P19	0
ENSG00000205682	0
ENSG00000289308	3
ENSG00000226439	0
ADGRL3-AS1	3
RPS15AP17	2
ENSG00000288659	1
RPL21P47	0
ENSG00000250249	1
ENSG00000288567	0
ENSG00000248847	0
HMGN1P11	0
EXOC5P1	3
ENSG00000251055	2
LARP1BP1	0
ENSG00000250775	0
TECRL	2
RNU6-191P	0
DPP3P1	1
MTCO3P27	0
MTCYBP16	2
MTND6P16	1
MTND5P13	0
MTND4LP31	0
MTND3P24	0
MTCO3P28	1
ENSG00000244669	0
ENSG00000286664	0
LINC02232	5
ENSG00000248447	1
EFL1P2	1
ENSG00000249351	0
LINC02835	0
EPHA5	7
ENSG00000243199	0
EPHA5-AS1	2
ENSG00000248479	0
RNU2-40P	0
ENSG00000251527	3
ENSG00000249413	0
ENSG00000272304	0
IFITM3P1	1
ENSG00000287383	0
MIR1269A	0
RPS23P3	0
RNU6-699P	0
ENSG00000250075	3
RNU1-63P	0
RNA5SP527	0
ENSG00000250030	0
CENPC	27
STAP1	3
ENSG00000279464	0
UBA6	9
ENSG00000270257	0
UBA6-DT	12
ST3GAL1P1	0
ENSG00000270228	1
ENSG00000270292	1
GNRHR	1
TMPRSS11CP	0
TMPRSS11D	5
TMPRSS11A	0
TMPRSS11GP	2
RNU6-95P	0
POLR2MP1	0
MTND2P41	1
TMPRSS11F	2
SYT14P1	0
FTLP10	1
TMPRSS11BNL	3
TMPRSS11B	0
ENSG00000250642	0
ENSG00000248639	0
ENSG00000249531	1
APOOP4	0
YTHDC1	97
MT2P1	0
TMPRSS11E	3
UGT2B29P	0
UGT2B17	2
ENSG00000249472	0
ENSG00000251101	0
ENSG00000251074	0
UGT2B15	3
ENSG00000248635	0
ENSG00000250376	0
ENSG00000251236	0
UGT2B10	1
ENSG00000251424	0
ENSG00000249235	0
ENSG00000251529	3
ENSG00000248547	0
ENSG00000248613	0
ENSG00000272626	0
ENSG00000249985	0
ENSG00000198277	3
UGT2A3	0
ENSG00000251498	0
ENSG00000249735	1
ENSG00000250277	0
UGT2B27P	1
ENSG00000249890	0
UGT2B26P	0
UGT2B7	0
ENSG00000248763	0
ENSG00000251284	0
ENSG00000250100	0
ENSG00000251427	2
ENSG00000196472	0
ENSG00000250696	0
UGT2B11	0
ENSG00000268803	0
ENSG00000249763	0
UGT2B28	4
ENSG00000251691	0
ENSG00000250612	0
ENSG00000268209	0
UGT2B25P	2
ENSG00000248824	0
UGT2B24P	2
ENSG00000250828	3
ENSG00000249686	1
UGT2B4	1
UGT2A3P7	1
ENSG00000251177	1
UGT2A2	0
UGT2A1	5
SULT1B1	17
SULT1D1P	0
ENSG00000284695	0
SULT1E1	0
ENSG00000251489	0
CSN1S1	1
CSN2	1
STATH	0
HTN3	0
HTN1	0
CSN1S2AP	1
PRR27	3
ODAM	3
FDCSP	2
CSN3	2
CABS1	2
SMR3A	3
SMR3B	0
OPRPN	0
MUC7	2
AMTN	0
AMBN	3
ENAM	7
ENSG00000286848	0
JCHAIN	0
UTP3	17
RNU6-520P	0
RNU6-784P	1
ENSG00000272986	0
RUFY3	12
GRSF1	28
RNU6-891P	0
ENSG00000289019	3
MOB1B	256
DCK	111
SLC4A4	13
ENSG00000249170	0
LDHAL6EP	1
GC	3
RNA5SP163	0
ENSG00000248567	1
NPFFR2	4
ADAMTS3	3
ENSG00000250877	0
HNRNPA1P67	0
RNU4ATAC9P	0
RNU6ATAC5P	0
COX18	4
ANKRD17	129
HMGA1P2	0
ANKRD17-DT	2
ENSG00000221639	2
ENSG00000249976	0
ALB	114
AFP	3
AFM	2
LINC02499	2
ENSG00000249970	0
RASSF6	1
ENSG00000289530	0
UMLILO	0
CXCL8	1
ENSG00000249051	0
CXCL6	1
PPBPP1	0
PF4V1	611
CXCL1	4
HNRNPA1P55	2
CXCL1P1	0
PF4	200
ENSG00000288796	42
PPBP	772
CXCL5	195
ENSG00000287037	19
RN7SL218P	3
CXCL3	11
PPBPP2	2
ENSG00000288019	4
ENSG00000251017	0
CXCL2	1
ENSG00000289241	0
MTHFD2L	33
ENSG00000269559	0
EPGN	2
EREG	0
ENSG00000250532	0
AREG	2
ENSG00000249942	2
BTC	1
ENSG00000287375	1
HSPE1P23	0
PARM1	7
PARM1-AS1	3
ENSG00000248165	0
LINC02562	0
ENSG00000250315	0
ENSG00000250560	0
ENSG00000251185	0
ENSG00000251454	0
LINC02483	0
ENSG00000248646	1
ENSG00000250735	0
RCHY1	26
THAP6	8
ODAPH	1
CDKL2	2
G3BP2	158
USO1	38
ENSG00000229717	3
RNU2-16P	0
PPEF2	6
NAAA	6
SDAD1	17
SDAD1-AS1	0
CXCL9	5
ART3	4
CXCL10	4
CXCL11	4
ENSG00000225846	1
NUP54	50
ENSG00000286074	0
SCARB2	14
FAM47E	5
ENSG00000287401	0
FAM47E-STBD1	0
ENSG00000289515	1
STBD1	0
CCDC158	8
SNX5P1	0
RNU6-1000P	0
ENSG00000240426	0
ENSG00000199857	0
SHROOM3	8
ENSG00000249278	0
RNU6-145P	0
MIR4450	0
MIR548AH	0
SHROOM3-AS1	3
ENSG00000224218	0
ENSG00000270244	1
ENSG00000242727	0
SOWAHB	1
ENSG00000289586	6
SEPTIN11	140
TXNP6	1
CCNI	419
ENSG00000289443	0
ENSG00000288888	1
ENSG00000289496	0
RPL7P17	0
ENSG00000271676	1
RNU6-1187P	0
CCNG2	20
ENSG00000270669	1
ENSG00000250006	0
ENSG00000248831	1
ENSG00000249036	1
CXCL13	0
ENSG00000221711	0
CNOT6L	67
ENSG00000289379	0
MRPL1	8
ENSG00000250214	1
ENSG00000248926	2
HMGB1P44	1
HNRNPA1P56	0
ENSG00000248128	0
ENSG00000249072	3
FRAS1	14
SERBP1P5	2
MICOS10P4	0
ANXA3	38
LINC01094	9
HIGD1AP13	2
ENSG00000287632	12
ENSG00000239793	0
BMP2K-DT	0
BMP2K	84
ENSG00000266270	0
PAQR3	8
RN7SL127P	1
LINC01088	23
NAA11	4
GK2	2
LINC00989	207
OR7E94P	2
ENSG00000251399	2
LINC02469	3
PCAT4	0
ANTXR2	40
KPNA2P1	1
RPSAP39	0
PRDM8-AS1	3
PRDM8	9
FGF5	4
CFAP299	6
ENSG00000232327	1
BMP3	8
PRKG2	8
PRKG2-AS1	1
RNU5A-2P	0
RASGEF1B	3
MTCYBP44	0
COX5BP1	0
ENSG00000252762	1
NPM1P41	1
HNRNPA3P13	2
RNU6-499P	0
BIN2P1	4
VAMP9P	0
ENSG00000273156	0
ENSG00000289480	0
HNRNPD	105
HNRNPD-DT	0
IGBP1P4	2
SNORD42	0
HNRNPDL	56
ENOPH1	7
TMEM150C	4
RPL7AP26	1
ENSG00000227304	0
ENSG00000289186	2
ENSG00000249960	0
ENSG00000248113	1
LINC00575	3
ENSG00000286490	2
SCD5	4
ENSG00000270480	0
MIR575	0
ENSG00000270842	1
SEC31A	40
THAP9-AS1	4
THAP9	1
LIN54	43
RNU6-615P	0
COPS4	13
ENSG00000286035	3
PLAC8	98
ENSG00000250057	0
ENSG00000250677	0
ENSG00000248401	0
COQ2	7
HPSE	39
ENSG00000274154	0
ENSG00000251647	0
HELQ	8
MRPS18C	36
ABRAXAS1	20
SLC25A14P1	1
RPL30P5	2
GPAT3	7
ENSG00000249171	1
ENSG00000250546	5
RNU6-774P	0
ENSG00000214980	2
ENSG00000248749	0
NKX6-1	11
RPL3P13	0
CDS1	2
WDFY3	22
RN7SL552P	0
WDFY3-AS1	1
RNU6-469P	3
WDFY3-AS2	5
ENSG00000286189	2
RN7SKP48	0
ENSG00000248725	1
ARHGAP24	5
MIR4451	0
MAPK10	36
MAPK10-AS1	0
RN7SKP96	1
MIR4452	0
PTPN13	13
SLC10A6	1
ENSG00000243312	1
C4orf36	1
ENSG00000250202	0
ENSG00000285458	1
ENSG00000251411	1
ENSG00000284968	2
AFF1	126
TECRP1	1
KLHL8	32
ENSG00000248196	2
GAPDHP60	1
ENSG00000250572	1
MIR5705	1
HSD17B13	1
ENSG00000255723	0
HSD17B11	12
RN7SL681P	0
ENSG00000249262	0
NUDT9	5
ENSG00000272856	0
SPARCL1	35
ENSG00000249001	3
DSPP	1
DMP1	4
CHCHD2P7	0
IBSP	3
MEPE	3
HSP90AB3P	1
ENSG00000286618	2
SPP1	1
RNU1-36P	1
ENSG00000289034	1
PKD2	15
ABCG2	17
ENSG00000241853	1
RNU6-818P	0
RNU6ATAC31P	0
ENSG00000251285	2
RNU6-1298P	0
PPM1K	19
RNU6-112P	0
PPM1K-DT	3
ENSG00000287181	4
ENSG00000286978	1
HERC6	27
HERC5	26
NCOA4P2	2
PYURF	0
PIGY	0
ENSG00000287542	0
PIGY-DT	1
ENSG00000249755	0
RN7SKP244	0
HERC3	4
RNU6-33P	4
NAP1L5	9
FAM13A-AS1	17
ENSG00000278151	0
ENSG00000276003	0
FAM13A	18
TIGD2	1
ENSG00000270720	0
RNU6-907P	0
GPRIN3	20
ENSG00000251095	6
ENSG00000288563	2
SNCA	3439
ENSG00000274238	0
ENSG00000277695	1
ENSG00000276542	0
SNCA-AS1	4
MMRN1	106
ENSG00000287239	0
CCSER1	14
RN7SKP248	0
ENSG00000251401	1
TMSB4XP8	189
ENSG00000248984	1
ENSG00000249049	1
ENSG00000279013	0
KRT19P6	0
ENSG00000249052	2
PMPCAP1	0
ENSG00000287392	0
ENSG00000280056	0
LNCPRESS2	0
ENSG00000248511	0
GRID2	7
MTND1P19	0
RACK1P3	1
ENSG00000248627	0
ENSG00000248750	0
ENSG00000250908	0
RNA5SP164	0
ATOH1	2
SMARCAD1-DT	0
HMGB3P15	4
SMARCAD1	18
HPGDS	4
ENSG00000287552	1
RPL35AP11	1
PDLIM5	58
ENSG00000249951	0
BMPR1B-DT	1
BMPR1B	4
UNC5C	6
UNC5C-AS1	2
RPL30P6	0
PDHA2	1
RNU6-1059P	0
RNU6-34P	0
ENSG00000250655	0
LINC02267	2
RN7SKP28	0
ENSG00000287841	4
COX7A2P2	0
ENSG00000253170	0
STPG2	6
ENSG00000254044	0
STPG2-AS1	4
CRYZP2	0
RPL5P12	1
DUTP8	0
ENSG00000214559	0
ENSG00000289532	0
RAP1GDS1	31
ENSG00000242318	0
TSPAN5	92
ENSG00000251523	0
TSPAN5-DT	5
ENSG00000249764	2
BTF3P13	1
EIF4E	36
TBCAP3	0
ENSG00000263923	1
FAM177A1P1	0
ENSG00000287512	1
RNU7-149P	0
NDUFS5P4	0
METAP1	15
MIR3684	0
ABT1P1	0
ENSG00000272777	1
ADH5	13
ENSG00000246090	8
ADH4	3
PCNAP1	0
ADH6	2
ADH1A	0
ADH1B	4
ADH1C	1
ADH7	0
ENSG00000250300	2
C4orf17	7
TRMT10A	3
MTTP	5
ENSG00000248676	2
C4orf54	8
DAPP1	287
ENSG00000279913	0
LAMTOR3	5
DNAJB14	21
ENSG00000279098	0
H2AZ1	21
H2AZ1-DT	8
ENSG00000250403	1
DYNLL1P6	0
DDIT4L	5
DDIT4L-AS1	1
EMCN	19
ENSG00000286150	1
LINC01216	0
LINC01217	2
LINC01218	1
PPP3CA	18
MIR8066	0
MIR1255A	0
FLJ20021	0
BANK1	101
ENSG00000286124	1
RNU6-462P	0
MTND5P5	1
ENSG00000251309	0
SLC39A8	17
RN7SL728P	0
ENSG00000248161	2
ENSG00000251572	1
ENSG00000260651	0
NFKB1	27
MANBA	21
ENSG00000241981	1
LRRC37A15P	1
KRT8P46	0
ENSG00000224207	0
ENSG00000251288	2
UBE2D3	181
ENSG00000286242	0
UBE2D3-AS1	1
RNU7-151P	1
CISD2	125
SLC9B1	5
PABPC1P7	1
ACTR3BP4	0
SLC9B2	17
BDH2	9
CENPE	70
LINC02428	9
TACR3-AS1	0
ENSG00000250920	1
DDX3P3	1
TACR3	0
ENSG00000286291	4
RNU6-635P	0
LINC02503	3
ENSG00000251170	2
CXXC4	25
CXXC4-AS1	4
ENSG00000250670	2
ENSG00000248242	7
ENSG00000244470	0
ENSG00000248373	3
RNU6-351P	0
ENSG00000276992	0
ENSG00000251473	1
ENSG00000252136	0
ENSG00000251259	4
TET2	175
TET2-AS1	1
RN7SL89P	0
PPA2	46
RNU6-553P	1
EEF1A1P9	2
PIMREGP2	1
ATP5F1EP1	0
ENSG00000250522	1
ARHGEF38	3
ARHGEF38-IT1	0
ENSG00000248778	0
INTS12	7
GSTCD	3
GSTCD-AS1	1
NPNT	8
ENSG00000250740	0
ENSG00000249635	0
TBCK	28
AIMP1	30
GIMD1	1
LINC02173	1
ENSG00000286147	1
ACTR6P1	0
DKK2	6
RAC1P5	2
ENSG00000251081	0
RNU6-551P	0
PAPSS1	29
SGMS2	1
CYP2U1-AS1	3
RNU6-733P	0
CYP2U1	4
ENSG00000249604	1
HADH	9
LEF1	18
LEF1-AS1	3
RPSAP34	0
ZACNP1	1
EXOC7P1	2
RPL34-DT	4
RPL34	172
OSTC	4
RNU6-431P	0
ENSG00000286136	0
ETNPPL	2
ENSG00000249257	0
RCC2P8	0
COL25A1	15
COL25A1-DT	2
RBMXP4	2
SEC24B-AS1	9
SEC24B	40
RN7SL55P	0
MIR576	0
SETP20	2
CDC42P4	0
MCUB	7
HIGD1AP14	1
CASP6	9
ENSG00000273447	3
PLA2G12A	91
ENSG00000285330	0
CFI	2
GAR1-DT	0
GAR1	10
RRH	2
LRIT3	4
KRT19P3	0
EGF	86
RNU6-35P	1
ELOVL6	9
RN7SL275P	0
ENSG00000248200	2
ENSG00000288913	1
HSBP1P2	0
RNF14P2	0
RNU6-205P	0
ZBED1P1	0
ENPEP	10
RPL7L1P13	1
ZNF969P	1
ENSG00000199894	0
ENSG00000250511	1
PANCR	3
PITX2	4
ENSG00000289096	0
LINC01438	1
MIR297	0
ENSG00000288692	2
LYPLA1P2	0
ENSG00000251312	0
RNU6-289P	0
ENSG00000248656	4
ENSG00000241722	0
ENSG00000250855	0
ENSG00000249815	4
ENSG00000288691	3
ENSG00000288685	4
CCDC34P1	0
TUBB8P3	1
ENSG00000240459	0
FAM241A	5
ENSG00000243280	0
AP1AR-DT	0
AP1AR	13
ENSG00000272567	0
TIFA	10
ALPK1	17
RTEL1P1	4
TOX4P1	2
NEUROG2	1
NEUROG2-AS1	0
RPL23AP94	0
ZGRF1	12
H3P14	2
LARP7	22
MIR302CHG	0
MIR367	0
MIR302D	0
MIR302A	0
MIR302C	0
MIR302B	0
OSTCP4	4
ENSG00000250046	0
GET1P1	0
RPL32P13	0
RPL7AP30	4
ENSG00000250500	0
ANK2	44
ENSG00000234841	2
ENSG00000251126	1
ENSG00000228814	0
ANK2-AS1	3
ENSG00000249373	1
MIR1243	0
MIR8082	0
ENSG00000196656	14
CAMK2D	17
RN7SL184P	1
RNU1-138P	0
ENSG00000250229	0
ARSJ	2
ENSG00000249304	0
ENSG00000248716	0
ENSG00000288781	0
UGT8	3
MIR577	0
CIR1P2	2
RN7SL808P	0
NDST4	4
MRPS33P3	0
RPF2P2	0
PGAM4P2	1
KRT18P21	4
ENSG00000249259	0
EIF3KP3	1
TTC39CP1	0
MTRNR2L13	0
MIR1973	0
TRMT112P1	1
CUL4AP1	3
ENSG00000250791	1
ACTN4P1	2
ENSG00000287845	2
ENSG00000287520	3
ENSG00000287290	4
ENSG00000286637	1
RNU6-119P	0
ENSG00000271053	1
TRAM1L1	0
ENSG00000223605	0
LINC02262	0
LINC02263	7
LINC01378	7
RPSAP35	1
NT5C3AP1	6
ENSG00000286269	1
ENSG00000288921	1
LINC02264	1
NDST3	13
FKBP4P1	0
SNHG8	10
SNORA24	0
PRSS12	0
NDUFS5P5	0
ENSG00000273716	0
CEP170P1	2
ENSG00000260404	7
RNU6-1054P	0
CICP16	0
SEPTIN14P4	0
METTL14-DT	0
METTL14	13
SEC24D	8
SYNPO2	23
ENSG00000249002	0
MYOZ2	0
ENSG00000178636	4
USP53	13
C4orf3	63
FABP2	0
KLHL2P1	0
RNU4-33P	0
ENSG00000249244	2
GTF2IP12	6
ENSG00000260091	0
RNU6-1217P	0
SEPTIN7P14	4
ENSG00000250950	0
PDE5A	317
ENSG00000221245	2
ENSG00000286241	2
LINC01365	0
ENSG00000250183	2
LINC02502	1
ENSG00000253825	0
MAD2L1	9
MAD2L1-DT	5
LTV1P1	1
SAR1AP3	3
ENSG00000249409	0
PRDM5	29
RNU6-550P	0
SETP12	2
NDNF	6
RN7SKP137	0
NDNF-AS1	1
ENSG00000271302	2
TNIP3	3
RNU6-948P	0
QRFPR	3
ENSG00000213480	0
TUBB4BP5	0
ANXA5	65
SMIM43	2
PP12613	0
EXOSC9	14
CCNA2	10
BBS7	8
BBS7-DT	1
